64	3.0299181e-01	3.0300903e-01
65	3.0305052e-01	3.0306625e-01
66	3.0310747e-01	3.0312347e-01
67	3.0316275e-01	3.0317688e-01
68	3.0321643e-01	3.0323029e-01
69	3.0326855e-01	3.0328369e-01
70	3.0331922e-01	3.0332947e-01
71	3.0336845e-01	3.0337524e-01
72	3.0341634e-01	3.0342102e-01
73	3.0346292e-01	3.0346680e-01
74	3.0350828e-01	3.0351257e-01
75	3.0355242e-01	3.0355835e-01
76	3.0359542e-01	3.0359650e-01
77	3.0363733e-01	3.0363464e-01
78	3.0367815e-01	3.0367279e-01
79	3.0371797e-01	3.0371857e-01
80	3.0375680e-01	3.0375671e-01
81	3.0379468e-01	3.0379486e-01
82	3.0383164e-01	3.0383301e-01
83	3.0386770e-01	3.0387115e-01
84	3.0390292e-01	3.0390167e-01
85	3.0393732e-01	3.0393219e-01
86	3.0397093e-01	3.0396271e-01
87	3.0400378e-01	3.0399323e-01
88	3.0403587e-01	3.0402374e-01
89	3.0406725e-01	3.0405426e-01
90	3.0409795e-01	3.0408478e-01
91	3.0412796e-01	3.0411530e-01
92	3.0415735e-01	3.0414581e-01
93	3.0418611e-01	3.0417633e-01
94	3.0421424e-01	3.0419922e-01
95	3.0424181e-01	3.0422974e-01
96	3.0426881e-01	3.0426025e-01
97	3.0429524e-01	3.0429077e-01
98	3.0432114e-01	3.0432129e-01
99	3.0434653e-01	3.0434418e-01
100	3.0437142e-01	3.0436707e-01
101	3.0439579e-01	3.0438995e-01
102	3.0441970e-01	3.0442047e-01
103	3.0444315e-01	3.0444336e-01
104	3.0446616e-01	3.0446625e-01
105	3.0448872e-01	3.0448914e-01
106	3.0451086e-01	3.0451202e-01
107	3.0453259e-01	3.0452728e-01
108	3.0455393e-01	3.0455017e-01
109	3.0457488e-01	3.0456543e-01
110	3.0459544e-01	3.0458832e-01
111	3.0461565e-01	3.0460358e-01
112	3.0463549e-01	3.0461884e-01
113	3.0465499e-01	3.0464172e-01
114	3.0467415e-01	3.0466461e-01
115	3.0469298e-01	3.0468750e-01
116	3.0471149e-01	3.0470276e-01
117	3.0472967e-01	3.0471802e-01
118	3.0474755e-01	3.0473328e-01
119	3.0476514e-01	3.0475616e-01
120	3.0478242e-01	3.0477142e-01
121	3.0479944e-01	3.0479431e-01
122	3.0481616e-01	3.0480957e-01
123	3.0483261e-01	3.0482483e-01
124	3.0484879e-01	3.0484772e-01
125	3.0486473e-01	3.0486298e-01
126	3.0488041e-01	3.0487823e-01
127	3.0489585e-01	3.0489349e-01
128	3.0491105e-01	3.0490875e-01
129	3.0492601e-01	3.0492401e-01
130	3.0494073e-01	3.0493927e-01
131	3.0495524e-01	3.0496216e-01
132	3.0496955e-01	3.0497742e-01
133	3.0498362e-01	3.0499268e-01
134	3.0499747e-01	3.0500793e-01
135	3.0501115e-01	3.0502319e-01
136	3.0502462e-01	3.0503845e-01
137	3.0503789e-01	3.0505371e-01
138	3.0505097e-01	3.0505371e-01
139	3.0506387e-01	3.0506897e-01
140	3.0507657e-01	3.0508423e-01
141	3.0508909e-01	3.0508423e-01
142	3.0510145e-01	3.0509949e-01
143	3.0511364e-01	3.0511475e-01
144	3.0512565e-01	3.0513000e-01
145	3.0513752e-01	3.0514526e-01
146	3.0514920e-01	3.0514526e-01
147	3.0516073e-01	3.0516052e-01
148	3.0517212e-01	3.0516052e-01
149	3.0518335e-01	3.0517578e-01
150	3.0519444e-01	3.0517578e-01
151	3.0520537e-01	3.0519104e-01
152	3.0521616e-01	3.0520630e-01
153	3.0522680e-01	3.0522156e-01
154	3.0523732e-01	3.0523682e-01
155	3.0524769e-01	3.0523682e-01
156	3.0525795e-01	3.0525208e-01
157	3.0526805e-01	3.0526733e-01
158	3.0527803e-01	3.0526733e-01
159	3.0528790e-01	3.0528259e-01
160	3.0529764e-01	3.0529785e-01
161	3.0530727e-01	3.0531311e-01
162	3.0531678e-01	3.0531311e-01
163	3.0532616e-01	3.0532837e-01
164	3.0533543e-01	3.0534363e-01
165	3.0534458e-01	3.0535889e-01
166	3.0535364e-01	3.0535889e-01
167	3.0536258e-01	3.0535889e-01
168	3.0537140e-01	3.0537415e-01
169	3.0538014e-01	3.0538940e-01
170	3.0538875e-01	3.0540466e-01
171	3.0539727e-01	3.0541992e-01
172	3.0540571e-01	3.0543518e-01
173	3.0541402e-01	3.0543518e-01
174	3.0542225e-01	3.0543518e-01
175	3.0543038e-01	3.0543518e-01
176	3.0543843e-01	3.0543518e-01
177	3.0544639e-01	3.0543518e-01
178	3.0545425e-01	3.0543518e-01
179	3.0546203e-01	3.0543518e-01
180	3.0546972e-01	3.0543518e-01
181	3.0547732e-01	3.0543518e-01
182	3.0548486e-01	3.0543518e-01
183	3.0549231e-01	3.0543518e-01
184	3.0549967e-01	3.0543518e-01
185	3.0550694e-01	3.0543518e-01
186	3.0551416e-01	3.0543518e-01
187	3.0552128e-01	3.0543518e-01
188	3.0552834e-01	3.0543518e-01
189	3.0553532e-01	3.0543518e-01
190	3.0554223e-01	3.0543518e-01
191	3.0554906e-01	3.0545044e-01
192	3.0555582e-01	3.0546570e-01
193	3.0556253e-01	3.0548096e-01
194	3.0556914e-01	3.0549622e-01
195	3.0557570e-01	3.0549622e-01
196	3.0558220e-01	3.0549622e-01
197	3.0558863e-01	3.0549622e-01
198	3.0559498e-01	3.0549622e-01
199	3.0560127e-01	3.0551147e-01
200	3.0560750e-01	3.0552673e-01
201	3.0561367e-01	3.0552673e-01
202	3.0561978e-01	3.0552673e-01
203	3.0562583e-01	3.0552673e-01
204	3.0563182e-01	3.0554199e-01
205	3.0563775e-01	3.0555725e-01
206	3.0564362e-01	3.0555725e-01
207	3.0564943e-01	3.0555725e-01
208	3.0565518e-01	3.0557251e-01
209	3.0566090e-01	3.0558777e-01
210	3.0566657e-01	3.0558777e-01
211	3.0567217e-01	3.0558777e-01
212	3.0567771e-01	3.0560303e-01
213	3.0568320e-01	3.0561829e-01
214	3.0568865e-01	3.0561829e-01
215	3.0569404e-01	3.0561829e-01
216	3.0569938e-01	3.0563354e-01
217	3.0570468e-01	3.0563354e-01
218	3.0570993e-01	3.0563354e-01
219	3.0571514e-01	3.0564880e-01
220	3.0572030e-01	3.0564880e-01
221	3.0572540e-01	3.0564880e-01
222	3.0573046e-01	3.0566406e-01
223	3.0573547e-01	3.0566406e-01
224	3.0574045e-01	3.0566406e-01
225	3.0574536e-01	3.0567932e-01
226	3.0575025e-01	3.0567932e-01
227	3.0575508e-01	3.0567932e-01
228	3.0575988e-01	3.0569458e-01
229	3.0576465e-01	3.0569458e-01
230	3.0576935e-01	3.0569458e-01
231	3.0577403e-01	3.0569458e-01
232	3.0577868e-01	3.0569458e-01
233	3.0578327e-01	3.0570984e-01
234	3.0578783e-01	3.0570984e-01
235	3.0579236e-01	3.0570984e-01
236	3.0579683e-01	3.0570984e-01
237	3.0580127e-01	3.0570984e-01
238	3.0580568e-01	3.0572510e-01
239	3.0581006e-01	3.0572510e-01
240	3.0581439e-01	3.0574036e-01
241	3.0581868e-01	3.0574036e-01
242	3.0582294e-01	3.0574036e-01
243	3.0582717e-01	3.0574036e-01
244	3.0583137e-01	3.0574036e-01
245	3.0583552e-01	3.0575562e-01
246	3.0583963e-01	3.0575562e-01
247	3.0584371e-01	3.0577087e-01
248	3.0584776e-01	3.0577087e-01
249	3.0585179e-01	3.0578613e-01
250	3.0585578e-01	3.0578613e-01
251	3.0585974e-01	3.0580139e-01
252	3.0586368e-01	3.0580139e-01
253	3.0586758e-01	3.0581665e-01
254	3.0587146e-01	3.0581665e-01
255	3.0587530e-01	3.0583191e-01
256	3.0587912e-01	3.0583191e-01
257	3.0588290e-01	3.0584717e-01
258	3.0588666e-01	3.0584717e-01
259	3.0589038e-01	3.0584717e-01
260	3.0589408e-01	3.0584717e-01
261	3.0589774e-01	3.0584717e-01
262	3.0590138e-01	3.0587769e-01
263	3.0590498e-01	3.0587769e-01
264	3.0590856e-01	3.0587769e-01
265	3.0591211e-01	3.0587769e-01
266	3.0591562e-01	3.0590820e-01
267	3.0591911e-01	3.0590820e-01
268	3.0592260e-01	3.0590820e-01
269	3.0592605e-01	3.0590820e-01
270	3.0592948e-01	3.0590820e-01
271	3.0593288e-01	3.0590820e-01
272	3.0593625e-01	3.0590820e-01
273	3.0593958e-01	3.0590820e-01
274	3.0594292e-01	3.0590820e-01
275	3.0594623e-01	3.0593872e-01
276	3.0594951e-01	3.0593872e-01
277	3.0595276e-01	3.0593872e-01
278	3.0595598e-01	3.0593872e-01
279	3.0595919e-01	3.0593872e-01
280	3.0596238e-01	3.0596924e-01
281	3.0596554e-01	3.0596924e-01
282	3.0596867e-01	3.0596924e-01
283	3.0597180e-01	3.0596924e-01
284	3.0597490e-01	3.0596924e-01
285	3.0597797e-01	3.0596924e-01
286	3.0598101e-01	3.0596924e-01
287	3.0598405e-01	3.0596924e-01
288	3.0598706e-01	3.0596924e-01
289	3.0599004e-01	3.0596924e-01
290	3.0599302e-01	3.0596924e-01
291	3.0599597e-01	3.0596924e-01
292	3.0599889e-01	3.0596924e-01
293	3.0600181e-01	3.0596924e-01
294	3.0600470e-01	3.0596924e-01
295	3.0600756e-01	3.0599976e-01
296	3.0601043e-01	3.0599976e-01
297	3.0601326e-01	3.0599976e-01
298	3.0601606e-01	3.0599976e-01
299	3.0601886e-01	3.0599976e-01
300	3.0602163e-01	3.0599976e-01
301	3.0602437e-01	3.0599976e-01
302	3.0602711e-01	3.0599976e-01
303	3.0602983e-01	3.0599976e-01
304	3.0603254e-01	3.0599976e-01
305	3.0603522e-01	3.0599976e-01
306	3.0603787e-01	3.0603027e-01
307	3.0604053e-01	3.0603027e-01
308	3.0604315e-01	3.0603027e-01
309	3.0604577e-01	3.0603027e-01
310	3.0604836e-01	3.0603027e-01
311	3.0605096e-01	3.0603027e-01
312	3.0605352e-01	3.0606079e-01
313	3.0605605e-01	3.0606079e-01
314	3.0605859e-01	3.0606079e-01
315	3.0606109e-01	3.0606079e-01
316	3.0606359e-01	3.0606079e-01
317	3.0606607e-01	3.0606079e-01
318	3.0606854e-01	3.0609131e-01
319	3.0607098e-01	3.0609131e-01
320	3.0607343e-01	3.0609131e-01
321	3.0607584e-01	3.0609131e-01
322	3.0607826e-01	3.0609131e-01
323	3.0608064e-01	3.0609131e-01
324	3.0608302e-01	3.0612183e-01
325	3.0608538e-01	3.0612183e-01
326	3.0608773e-01	3.0612183e-01
327	3.0609006e-01	3.0612183e-01
328	3.0609238e-01	3.0612183e-01
329	3.0609468e-01	3.0612183e-01
330	3.0609697e-01	3.0612183e-01
331	3.0609924e-01	3.0612183e-01
332	3.0610150e-01	3.0612183e-01
333	3.0610377e-01	3.0612183e-01
334	3.0610600e-01	3.0612183e-01
335	3.0610824e-01	3.0612183e-01
336	3.0611044e-01	3.0612183e-01
337	3.0611265e-01	3.0612183e-01
338	3.0611482e-01	3.0612183e-01
339	3.0611700e-01	3.0612183e-01
340	3.0611914e-01	3.0612183e-01
341	3.0612129e-01	3.0612183e-01
342	3.0612344e-01	3.0612183e-01
343	3.0612555e-01	3.0612183e-01
344	3.0612767e-01	3.0612183e-01
345	3.0612975e-01	3.0612183e-01
346	3.0613184e-01	3.0612183e-01
347	3.0613393e-01	3.0612183e-01
348	3.0613598e-01	3.0612183e-01
349	3.0613804e-01	3.0612183e-01
350	3.0614007e-01	3.0612183e-01
351	3.0614209e-01	3.0612183e-01
352	3.0614412e-01	3.0615234e-01
353	3.0614612e-01	3.0615234e-01
354	3.0614811e-01	3.0615234e-01
355	3.0615008e-01	3.0615234e-01
356	3.0615205e-01	3.0615234e-01
357	3.0615401e-01	3.0615234e-01
358	3.0615595e-01	3.0615234e-01
359	3.0615789e-01	3.0615234e-01
360	3.0615982e-01	3.0618286e-01
361	3.0616173e-01	3.0618286e-01
362	3.0616364e-01	3.0618286e-01
363	3.0616555e-01	3.0618286e-01
364	3.0616742e-01	3.0618286e-01
365	3.0616930e-01	3.0618286e-01
366	3.0617118e-01	3.0618286e-01
367	3.0617303e-01	3.0618286e-01
368	3.0617487e-01	3.0621338e-01
369	3.0617672e-01	3.0621338e-01
370	3.0617854e-01	3.0621338e-01
371	3.0618036e-01	3.0621338e-01
372	3.0618218e-01	3.0621338e-01
373	3.0618396e-01	3.0621338e-01
374	3.0618575e-01	3.0621338e-01
375	3.0618754e-01	3.0621338e-01
376	3.0618930e-01	3.0621338e-01
377	3.0619106e-01	3.0621338e-01
378	3.0619282e-01	3.0621338e-01
379	3.0619454e-01	3.0621338e-01
380	3.0619627e-01	3.0621338e-01
381	3.0619800e-01	3.0621338e-01
382	3.0619970e-01	3.0621338e-01
383	3.0620140e-01	3.0621338e-01
384	3.0620310e-01	3.0621338e-01
385	3.0620480e-01	3.0621338e-01
386	3.0620646e-01	3.0621338e-01
387	3.0620813e-01	3.0621338e-01
388	3.0620980e-01	3.0621338e-01
389	3.0621144e-01	3.0621338e-01
390	3.0621308e-01	3.0621338e-01
391	3.0621472e-01	3.0621338e-01
392	3.0621636e-01	3.0621338e-01
393	3.0621797e-01	3.0621338e-01
394	3.0621958e-01	3.0621338e-01
395	3.0622119e-01	3.0621338e-01
396	3.0622277e-01	3.0621338e-01
397	3.0622435e-01	3.0621338e-01
398	3.0622593e-01	3.0621338e-01
399	3.0622751e-01	3.0621338e-01
400	3.0622905e-01	3.0621338e-01
401	3.0623060e-01	3.0621338e-01
402	3.0623215e-01	3.0621338e-01
403	3.0623370e-01	3.0621338e-01
404	3.0623522e-01	3.0621338e-01
405	3.0623674e-01	3.0621338e-01
406	3.0623826e-01	3.0621338e-01
407	3.0623978e-01	3.0621338e-01
408	3.0624127e-01	3.0621338e-01
409	3.0624276e-01	3.0621338e-01
410	3.0624425e-01	3.0621338e-01
411	3.0624574e-01	3.0621338e-01
412	3.0624720e-01	3.0621338e-01
413	3.0624866e-01	3.0621338e-01
414	3.0625013e-01	3.0621338e-01
415	3.0625159e-01	3.0621338e-01
416	3.0625302e-01	3.0621338e-01
417	3.0625445e-01	3.0621338e-01
418	3.0625588e-01	3.0621338e-01
419	3.0625731e-01	3.0621338e-01
420	3.0625871e-01	3.0621338e-01
421	3.0626011e-01	3.0621338e-01
422	3.0626151e-01	3.0621338e-01
423	3.0626291e-01	3.0621338e-01
424	3.0626431e-01	3.0621338e-01
425	3.0626568e-01	3.0621338e-01
426	3.0626705e-01	3.0621338e-01
427	3.0626842e-01	3.0621338e-01
428	3.0626979e-01	3.0621338e-01
429	3.0627117e-01	3.0621338e-01
430	3.0627251e-01	3.0621338e-01
431	3.0627385e-01	3.0621338e-01
432	3.0627519e-01	3.0621338e-01
433	3.0627653e-01	3.0621338e-01
434	3.0627784e-01	3.0621338e-01
435	3.0627915e-01	3.0621338e-01
436	3.0628046e-01	3.0621338e-01
437	3.0628178e-01	3.0621338e-01
438	3.0628309e-01	3.0621338e-01
439	3.0628437e-01	3.0621338e-01
440	3.0628565e-01	3.0621338e-01
441	3.0628693e-01	3.0621338e-01
442	3.0628821e-01	3.0621338e-01
443	3.0628949e-01	3.0621338e-01
444	3.0629078e-01	3.0621338e-01
445	3.0629203e-01	3.0621338e-01
446	3.0629328e-01	3.0621338e-01
447	3.0629453e-01	3.0621338e-01
448	3.0629578e-01	3.0621338e-01
449	3.0629703e-01	3.0621338e-01
450	3.0629826e-01	3.0621338e-01
451	3.0629948e-01	3.0621338e-01
452	3.0630070e-01	3.0621338e-01
453	3.0630192e-01	3.0621338e-01
454	3.0630314e-01	3.0621338e-01
455	3.0630434e-01	3.0621338e-01
456	3.0630553e-01	3.0621338e-01
457	3.0630672e-01	3.0621338e-01
458	3.0630791e-01	3.0621338e-01
459	3.0630910e-01	3.0621338e-01
460	3.0631030e-01	3.0621338e-01
461	3.0631146e-01	3.0621338e-01
462	3.0631262e-01	3.0621338e-01
463	3.0631378e-01	3.0621338e-01
464	3.0631495e-01	3.0621338e-01
465	3.0631611e-01	3.0621338e-01
466	3.0631727e-01	3.0621338e-01
467	3.0631840e-01	3.0621338e-01
468	3.0631953e-01	3.0621338e-01
469	3.0632067e-01	3.0621338e-01
470	3.0632180e-01	3.0621338e-01
471	3.0632293e-01	3.0621338e-01
472	3.0632406e-01	3.0621338e-01
473	3.0632517e-01	3.0621338e-01
474	3.0632627e-01	3.0621338e-01
475	3.0632737e-01	3.0621338e-01
476	3.0632848e-01	3.0621338e-01
477	3.0632958e-01	3.0621338e-01
478	3.0633068e-01	3.0621338e-01
479	3.0633178e-01	3.0621338e-01
480	3.0633286e-01	3.0621338e-01
481	3.0633393e-01	3.0621338e-01
482	3.0633500e-01	3.0621338e-01
483	3.0633608e-01	3.0621338e-01
484	3.0633715e-01	3.0621338e-01
485	3.0633822e-01	3.0621338e-01
486	3.0633926e-01	3.0621338e-01
487	3.0634031e-01	3.0621338e-01
488	3.0634135e-01	3.0621338e-01
489	3.0634239e-01	3.0624390e-01
490	3.0634344e-01	3.0624390e-01
491	3.0634448e-01	3.0624390e-01
492	3.0634552e-01	3.0624390e-01
493	3.0634654e-01	3.0624390e-01
494	3.0634755e-01	3.0624390e-01
495	3.0634856e-01	3.0624390e-01
496	3.0634958e-01	3.0624390e-01
497	3.0635059e-01	3.0624390e-01
498	3.0635160e-01	3.0624390e-01
499	3.0635262e-01	3.0624390e-01
500	3.0635363e-01	3.0624390e-01
501	3.0635461e-01	3.0624390e-01
502	3.0635560e-01	3.0624390e-01
503	3.0635658e-01	3.0624390e-01
504	3.0635756e-01	3.0627441e-01
505	3.0635855e-01	3.0627441e-01
506	3.0635953e-01	3.0627441e-01
507	3.0636051e-01	3.0627441e-01
508	3.0636147e-01	3.0627441e-01
509	3.0636242e-01	3.0627441e-01
510	3.0636337e-01	3.0627441e-01
511	3.0636433e-01	3.0627441e-01
512	3.0636528e-01	3.0627441e-01
513	3.0636624e-01	3.0627441e-01
514	3.0636719e-01	3.0627441e-01
515	3.0636814e-01	3.0627441e-01
516	3.0636907e-01	3.0627441e-01
517	3.0636999e-01	3.0627441e-01
518	3.0637091e-01	3.0627441e-01
519	3.0637184e-01	3.0627441e-01
520	3.0637276e-01	3.0627441e-01
521	3.0637369e-01	3.0627441e-01
522	3.0637461e-01	3.0627441e-01
523	3.0637553e-01	3.0627441e-01
524	3.0637646e-01	3.0627441e-01
525	3.0637735e-01	3.0627441e-01
526	3.0637825e-01	3.0627441e-01
527	3.0637914e-01	3.0627441e-01
528	3.0638003e-01	3.0627441e-01
529	3.0638093e-01	3.0627441e-01
530	3.0638182e-01	3.0627441e-01
531	3.0638272e-01	3.0627441e-01
532	3.0638361e-01	3.0627441e-01
533	3.0638450e-01	3.0627441e-01
534	3.0638537e-01	3.0627441e-01
535	3.0638623e-01	3.0627441e-01
536	3.0638710e-01	3.0627441e-01
537	3.0638796e-01	3.0627441e-01
538	3.0638883e-01	3.0627441e-01
539	3.0638969e-01	3.0627441e-01
540	3.0639055e-01	3.0627441e-01
541	3.0639142e-01	3.0627441e-01
542	3.0639228e-01	3.0627441e-01
543	3.0639312e-01	3.0627441e-01
544	3.0639395e-01	3.0627441e-01
545	3.0639479e-01	3.0627441e-01
546	3.0639562e-01	3.0627441e-01
547	3.0639645e-01	3.0627441e-01
548	3.0639729e-01	3.0627441e-01
549	3.0639812e-01	3.0627441e-01
550	3.0639896e-01	3.0627441e-01
551	3.0639979e-01	3.0627441e-01
552	3.0640063e-01	3.0627441e-01
553	3.0640143e-01	3.0627441e-01
554	3.0640224e-01	3.0627441e-01
555	3.0640304e-01	3.0627441e-01
556	3.0640385e-01	3.0627441e-01
557	3.0640465e-01	3.0627441e-01
558	3.0640545e-01	3.0627441e-01
559	3.0640626e-01	3.0627441e-01
560	3.0640706e-01	3.0627441e-01
561	3.0640787e-01	3.0627441e-01
562	3.0640867e-01	3.0627441e-01
563	3.0640945e-01	3.0627441e-01
564	3.0641022e-01	3.0627441e-01
565	3.0641100e-01	3.0627441e-01
566	3.0641177e-01	3.0627441e-01
567	3.0641255e-01	3.0627441e-01
568	3.0641332e-01	3.0627441e-01
569	3.0641410e-01	3.0627441e-01
570	3.0641487e-01	3.0627441e-01
571	3.0641565e-01	3.0627441e-01
572	3.0641642e-01	3.0627441e-01
573	3.0641720e-01	3.0627441e-01
574	3.0641794e-01	3.0627441e-01
575	3.0641869e-01	3.0627441e-01
576	3.0641943e-01	3.0627441e-01
577	3.0642018e-01	3.0627441e-01
578	3.0642092e-01	3.0627441e-01
579	3.0642167e-01	3.0627441e-01
580	3.0642241e-01	3.0627441e-01
581	3.0642316e-01	3.0627441e-01
582	3.0642390e-01	3.0627441e-01
583	3.0642465e-01	3.0627441e-01
584	3.0642539e-01	3.0627441e-01
585	3.0642611e-01	3.0627441e-01
586	3.0642682e-01	3.0627441e-01
587	3.0642754e-01	3.0627441e-01
588	3.0642825e-01	3.0627441e-01
589	3.0642897e-01	3.0627441e-01
590	3.0642968e-01	3.0627441e-01
591	3.0643040e-01	3.0627441e-01
592	3.0643111e-01	3.0627441e-01
593	3.0643183e-01	3.0627441e-01
594	3.0643255e-01	3.0627441e-01
595	3.0643326e-01	3.0627441e-01
596	3.0643398e-01	3.0627441e-01
597	3.0643469e-01	3.0627441e-01
598	3.0643538e-01	3.0627441e-01
599	3.0643606e-01	3.0627441e-01
600	3.0643675e-01	3.0627441e-01
601	3.0643743e-01	3.0627441e-01
602	3.0643812e-01	3.0627441e-01
603	3.0643880e-01	3.0627441e-01
604	3.0643949e-01	3.0627441e-01
605	3.0644017e-01	3.0627441e-01
606	3.0644086e-01	3.0627441e-01
607	3.0644155e-01	3.0627441e-01
608	3.0644223e-01	3.0627441e-01
609	3.0644292e-01	3.0627441e-01
610	3.0644360e-01	3.0627441e-01
611	3.0644426e-01	3.0627441e-01
612	3.0644491e-01	3.0627441e-01
613	3.0644557e-01	3.0627441e-01
614	3.0644622e-01	3.0627441e-01
615	3.0644688e-01	3.0627441e-01
616	3.0644754e-01	3.0627441e-01
617	3.0644819e-01	3.0627441e-01
618	3.0644885e-01	3.0627441e-01
619	3.0644950e-01	3.0627441e-01
620	3.0645016e-01	3.0627441e-01
621	3.0645081e-01	3.0627441e-01
622	3.0645147e-01	3.0627441e-01
623	3.0645213e-01	3.0627441e-01
624	3.0645278e-01	3.0627441e-01
625	3.0645341e-01	3.0627441e-01
626	3.0645403e-01	3.0627441e-01
627	3.0645466e-01	3.0627441e-01
628	3.0645528e-01	3.0627441e-01
629	3.0645591e-01	3.0627441e-01
630	3.0645654e-01	3.0627441e-01
631	3.0645716e-01	3.0627441e-01
632	3.0645779e-01	3.0627441e-01
633	3.0645841e-01	3.0627441e-01
634	3.0645904e-01	3.0627441e-01
635	3.0645967e-01	3.0627441e-01
636	3.0646029e-01	3.0627441e-01
637	3.0646092e-01	3.0627441e-01
638	3.0646154e-01	3.0627441e-01
639	3.0646217e-01	3.0627441e-01
640	3.0646276e-01	3.0627441e-01
641	3.0646336e-01	3.0627441e-01
642	3.0646396e-01	3.0627441e-01
643	3.0646455e-01	3.0627441e-01
644	3.0646515e-01	3.0627441e-01
645	3.0646574e-01	3.0627441e-01
646	3.0646634e-01	3.0627441e-01
647	3.0646694e-01	3.0627441e-01
648	3.0646753e-01	3.0627441e-01
649	3.0646813e-01	3.0627441e-01
650	3.0646873e-01	3.0627441e-01
651	3.0646932e-01	3.0627441e-01
652	3.0646992e-01	3.0627441e-01
653	3.0647051e-01	3.0627441e-01
654	3.0647111e-01	3.0627441e-01
655	3.0647171e-01	3.0633545e-01
656	3.0647227e-01	3.0633545e-01
657	3.0647284e-01	3.0633545e-01
658	3.0647340e-01	3.0633545e-01
659	3.0647397e-01	3.0633545e-01
660	3.0647454e-01	3.0633545e-01
661	3.0647510e-01	3.0633545e-01
662	3.0647567e-01	3.0633545e-01
663	3.0647624e-01	3.0633545e-01
664	3.0647680e-01	3.0633545e-01
665	3.0647737e-01	3.0633545e-01
666	3.0647793e-01	3.0633545e-01
667	3.0647850e-01	3.0633545e-01
668	3.0647907e-01	3.0633545e-01
669	3.0647963e-01	3.0633545e-01
670	3.0648020e-01	3.0633545e-01
671	3.0648077e-01	3.0633545e-01
672	3.0648133e-01	3.0633545e-01
673	3.0648190e-01	3.0633545e-01
674	3.0648243e-01	3.0633545e-01
675	3.0648297e-01	3.0633545e-01
676	3.0648351e-01	3.0633545e-01
677	3.0648404e-01	3.0633545e-01
678	3.0648458e-01	3.0633545e-01
679	3.0648512e-01	3.0633545e-01
680	3.0648565e-01	3.0633545e-01
681	3.0648619e-01	3.0633545e-01
682	3.0648673e-01	3.0633545e-01
683	3.0648726e-01	3.0633545e-01
684	3.0648780e-01	3.0633545e-01
685	3.0648834e-01	3.0633545e-01
686	3.0648887e-01	3.0633545e-01
687	3.0648941e-01	3.0633545e-01
688	3.0648994e-01	3.0633545e-01
689	3.0649048e-01	3.0633545e-01
690	3.0649102e-01	3.0633545e-01
691	3.0649155e-01	3.0633545e-01
692	3.0649209e-01	3.0633545e-01
693	3.0649260e-01	3.0633545e-01
694	3.0649310e-01	3.0633545e-01
695	3.0649361e-01	3.0633545e-01
696	3.0649412e-01	3.0633545e-01
697	3.0649462e-01	3.0633545e-01
698	3.0649513e-01	3.0633545e-01
699	3.0649564e-01	3.0633545e-01
700	3.0649614e-01	3.0633545e-01
